word,isNew,iteration,endLine
though,0,5,0
not,0,5,0
a,0,5,0
Montague.,0,5,1
What's,0,5,0
Montague?,0,5,0
It,0,5,0
is,0,5,0
nor,0,5,0
fingers,0,5,0
nor,0,5,0
"foot,",0,5,1
Nor,0,5,0
robes,1,5,0
nor,0,5,0
"face,",0,5,0
nor,0,5,0
any,0,5,0
other,0,5,0
section,0,5,1
"Related,",0,5,0
to,0,5,0
a,0,5,0
man.,0,5,0
"O,",0,5,0
be,0,5,0
some,0,5,0
other,0,5,0
make,0,5,1
What's,0,5,0
in,0,5,0
a,0,5,0
specify,0,5,0
that,0,5,0
which,0,5,0
we,0,5,0
ejaculate,0,5,0
a,0,5,0
rose,0,5,1
"at,",0,5,0
any,0,5,0
other,0,5,0
style,0,5,0
would,0,5,0
smell,0,5,0
as,0,5,0
gratifying,0,5,1
So,0,5,0
Romeo,0,5,0
"would,",0,5,0
were,0,5,0
he,0,5,0
not,0,5,0
Romeo,0,5,0
"call'd,",0,5,1
Retain,0,5,0
that,0,5,0
valued,0,5,0
maturity,0,5,0
which,0,5,0
he,0,5,0
owes,0,5,1
Out,0,5,0
that,0,5,0
heading,0,5,0
"Romeo,",0,5,0
doff,0,5,0
thy,0,5,0
specify,0,5,1
And,0,5,0
for,0,5,0
that,0,5,0
specify,0,5,0
which,0,5,0
is,0,5,0
no,0,5,0
fragment,0,5,0
of,0,5,0
thee,0,5,1
"seize,",0,5,0
unalloyed,0,5,0
myself.,0,5,1
