word,isNew,iteration,endLine
inasmuch,0,2,0
to,0,2,0
be,0,2,0
uninjured,0,2,1
is,0,2,0
to,0,2,0
be,0,2,0
smug.,0,2,0
serene,0,2,0
I,0,2,0
tried,0,2,0
to,0,2,0
grasp,1,2,0
wholeness,0,2,1
as,0,2,0
the,0,2,0
inclusiveness,0,2,0
of,0,2,0
complete,1,2,0
activities:,0,2,0
I,0,2,0
walked,0,2,0
out,0,2,0
into,0,2,0
the,0,2,0
"yard,",0,2,1
trying,0,2,0
to,0,2,0
vomit,0,2,0
and,0,2,0
absorb,1,2,0
milk,0,2,0
simultaneously.,0,2,0
I,0,2,0
tried,0,2,0
to,0,2,0
sleep,0,2,1
while,0,2,0
smoking,0,2,0
a,0,2,0
cigar.,0,2,0
I,0,2,0
be,0,2,0
large,1,2,0
regrets,0,2,0
to,0,2,0
sever,1,2,0
unimpaired,1,2,0
the,0,2,0
plumbing.,0,2,1
I’m,0,2,0
uninjured,0,2,0
sole,0,2,0
in,0,2,0
that,0,2,0
I’ve,0,2,0
built,0,2,0
my,0,2,0
person,0,2,0
from,0,2,0
twain,1,2,0
caprice,1,2,0
I’ve,0,2,0
evermore,0,2,0
loved.,0,2,1
My,0,3,0
house,0,3,0
disgusted,0,3,0
"me,",0,3,0
so,0,3,0
I,0,3,0
slept,0,3,0
in,0,3,0
a,0,3,0
tent.,0,3,1
My,0,3,0
tent,0,3,0
disgusted,0,3,0
"me,",0,3,0
so,0,3,0
I,0,3,0
slept,0,3,0
in,0,3,0
the,0,3,0
grass.,0,3,0
The,0,3,0
grass,0,3,0
disgusted,0,3,0
"me,",0,3,1
so,0,3,0
I,0,3,0
slept,0,3,0
in,0,3,0
my,0,3,0
substance,0,3,0
which,0,3,0
I,0,3,0
strung,0,3,0
corresponding,0,3,0
a,0,3,0
hammock,0,3,0
from,0,3,0
two,0,3,0
ropes.,0,3,1
My,0,3,0
or,0,3,0
disgusted,0,3,0
"me,",0,3,0
so,0,3,0
I,0,3,0
carved,0,3,0
myself,0,3,0
out,0,3,0
of,0,3,0
it.,0,3,1
My,0,3,0
profession,1,3,0
of,0,3,0
knives,0,3,0
disgusted,0,3,0
me,0,3,0
as,0,3,0
it,0,3,0
was,0,3,0
an,0,3,0
self,0,3,0
of,0,3,0
impetuosity,0,3,1
My,0,3,0
feebleness,0,3,0
disgusted,0,3,0
me,0,3,0
inasmuch,0,3,0
“Hannah”,0,3,0
means,0,3,0
“hammer.”,0,3,1
The,0,3,0
purport,0,3,0
of,0,3,0
my,0,3,0
denominate,0,3,0
disgusted,0,3,0
me,0,3,0
since,0,3,0
I’d,0,3,0
rather,0,3,0
be,0,3,0
known,0,3,1
as,0,3,0
delectable,0,3,0
My,0,3,0
sensible,0,3,0
disgusted,0,3,0
me,0,3,0
since,0,3,0
I,0,3,0
am,0,3,0
a,0,3,0
disciple,1,3,1
My,0,3,0
scholarship,0,3,0
disgusted,0,3,0
me,0,3,0
as,0,3,0
wisdom,1,3,0
is,0,3,0
empty.,0,3,1
My,0,3,0
emptiness,0,3,0
disgusted,0,3,0
me,0,3,0
inasmuch,0,3,0
I,0,3,0
wanted,0,3,0
to,0,3,0
be,0,3,0
animated,0,3,1
My,0,3,0
wholeness,0,3,0
would,0,3,0
weigh,0,3,0
disgusted,0,3,0
me,0,3,0
inasmuch,0,3,0
to,0,3,0
be,0,3,0
uninjured,0,3,1
is,0,3,0
to,0,3,0
be,0,3,0
smug.,0,3,0
serene,0,3,0
I,0,3,0
tried,0,3,0
to,0,3,0
clasp,1,3,0
wholeness,0,3,1
as,0,3,0
the,0,3,0
inclusiveness,0,3,0
of,0,3,0
finished,1,3,0
activities:,0,3,0
I,0,3,0
walked,0,3,0
out,0,3,0
into,0,3,0
the,0,3,0
"yard,",0,3,1
trying,0,3,0
to,0,3,0
vomit,0,3,0
and,0,3,0
arrest,1,3,0
milk,0,3,0
simultaneously.,0,3,0
I,0,3,0
tried,0,3,0
to,0,3,0
sleep,0,3,1
while,0,3,0
smoking,0,3,0
a,0,3,0
cigar.,0,3,0
I,0,3,0
be,0,3,0
broad,1,3,0
regrets,0,3,0
to,0,3,0
sever,0,3,0
unimpaired,0,3,0
the,0,3,0
plumbing.,0,3,1
I’m,0,3,0
uninjured,0,3,0
sole,0,3,0
in,0,3,0
that,0,3,0
I’ve,0,3,0
built,0,3,0
my,0,3,0
person,0,3,0
from,0,3,0
twain,0,3,0
y,1,3,0
I’ve,0,3,0
evermore,0,3,0
loved.,0,3,1
My,0,4,0
house,0,4,0
disgusted,0,4,0
"me,",0,4,0
so,0,4,0
I,0,4,0
slept,0,4,0
in,0,4,0
a,0,4,0
tent.,0,4,1
My,0,4,0
tent,0,4,0
disgusted,0,4,0
"me,",0,4,0
so,0,4,0
I,0,4,0
slept,0,4,0
in,0,4,0
the,0,4,0
grass.,0,4,0
The,0,4,0
grass,0,4,0
disgusted,0,4,0
"me,",0,4,1
so,0,4,0
I,0,4,0
slept,0,4,0
in,0,4,0
my,0,4,0
substance,0,4,0
which,0,4,0
I,0,4,0
strung,0,4,0
corresponding,0,4,0
a,0,4,0
hammock,0,4,0
from,0,4,0
two,0,4,0
ropes.,0,4,1
My,0,4,0
or,0,4,0
disgusted,0,4,0
"me,",0,4,0
so,0,4,0
I,0,4,0
carved,0,4,0
myself,0,4,0
out,0,4,0
of,0,4,0
it.,0,4,1
My,0,4,0
occupation,1,4,0
of,0,4,0
knives,0,4,0
disgusted,0,4,0
me,0,4,0
as,0,4,0
it,0,4,0
was,0,4,0
an,0,4,0
self,0,4,0
of,0,4,0
impetuosity,0,4,1
My,0,4,0
feebleness,0,4,0
disgusted,0,4,0
me,0,4,0
inasmuch,0,4,0
“Hannah”,0,4,0
means,0,4,0
“hammer.”,0,4,1
The,0,4,0
purport,0,4,0
of,0,4,0
my,0,4,0
denominate,0,4,0
disgusted,0,4,0
me,0,4,0
since,0,4,0
I’d,0,4,0
rather,0,4,0
be,0,4,0
known,0,4,1
as,0,4,0
delectable,0,4,0
My,0,4,0
sensible,0,4,0
disgusted,0,4,0
me,0,4,0
since,0,4,0
I,0,4,0
am,0,4,0
a,0,4,0
scholar,1,4,1
My,0,4,0
scholarship,0,4,0
disgusted,0,4,0
me,0,4,0
as,0,4,0
judgment,1,4,0
is,0,4,0
empty.,0,4,1
My,0,4,0
emptiness,0,4,0
disgusted,0,4,0
me,0,4,0
inasmuch,0,4,0
I,0,4,0
wanted,0,4,0
to,0,4,0
be,0,4,0
animated,0,4,1
My,0,4,0
wholeness,0,4,0
would,0,4,0
weigh,0,4,0
disgusted,0,4,0
me,0,4,0
inasmuch,0,4,0
to,0,4,0
be,0,4,0
uninjured,0,4,1
is,0,4,0
to,0,4,0
be,0,4,0
smug.,0,4,0
serene,0,4,0
I,0,4,0
tried,0,4,0
to,0,4,0
clasp,0,4,0
wholeness,0,4,1
as,0,4,0
the,0,4,0
inclusiveness,0,4,0
of,0,4,0
artistic,1,4,0
activities:,0,4,0
I,0,4,0
walked,0,4,0
out,0,4,0
into,0,4,0
the,0,4,0
"yard,",0,4,1
trying,0,4,0
to,0,4,0
vomit,0,4,0
and,0,4,0
apprehend,1,4,0
milk,0,4,0
simultaneously.,0,4,0
I,0,4,0
tried,0,4,0
to,0,4,0
sleep,0,4,1
while,0,4,0
smoking,0,4,0
a,0,4,0
cigar.,0,4,0
I,0,4,0
be,0,4,0
liberal,1,4,0
regrets,0,4,0
to,0,4,0
sever,0,4,0
unimpaired,0,4,0
the,0,4,0
plumbing.,0,4,1
I’m,0,4,0
uninjured,0,4,0
sole,0,4,0
in,0,4,0
that,0,4,0
I’ve,0,4,0
built,0,4,0
my,0,4,0
person,0,4,0
from,0,4,0
twain,0,4,0
y,0,4,0
I’ve,0,4,0
evermore,0,4,0
loved.,0,4,1
My,0,5,0
house,0,5,0
disgusted,0,5,0
"me,",0,5,0
so,0,5,0
I,0,5,0
slept,0,5,0
in,0,5,0
a,0,5,0
tent.,0,5,1
My,0,5,0
tent,0,5,0
disgusted,0,5,0
"me,",0,5,0
so,0,5,0
I,0,5,0
slept,0,5,0
in,0,5,0
the,0,5,0
grass.,0,5,0
The,0,5,0
grass,0,5,0
disgusted,0,5,0
"me,",0,5,1
so,0,5,0
I,0,5,0
slept,0,5,0
in,0,5,0
my,0,5,0
substance,0,5,0
which,0,5,0
I,0,5,0
strung,0,5,0
corresponding,0,5,0
a,0,5,0
hammock,0,5,0
from,0,5,0
two,0,5,0
ropes.,0,5,1
My,0,5,0
or,0,5,0
disgusted,0,5,0
"me,",0,5,0
so,0,5,0
I,0,5,0
carved,0,5,0
myself,0,5,0
out,0,5,0
of,0,5,0
it.,0,5,1
My,0,5,0
employment,1,5,0
of,0,5,0
knives,0,5,0
disgusted,0,5,0
me,0,5,0
as,0,5,0
it,0,5,0
was,0,5,0
an,0,5,0
self,0,5,0
of,0,5,0
impetuosity,0,5,1
My,0,5,0
feebleness,0,5,0
disgusted,0,5,0
me,0,5,0
inasmuch,0,5,0
“Hannah”,0,5,0
means,0,5,0
“hammer.”,0,5,1
The,0,5,0
purport,0,5,0
of,0,5,0
my,0,5,0
denominate,0,5,0
disgusted,0,5,0
me,0,5,0
since,0,5,0
I’d,0,5,0
rather,0,5,0
be,0,5,0
known,0,5,1
as,0,5,0
delectable,0,5,0
My,0,5,0
sensible,0,5,0
disgusted,0,5,0
me,0,5,0
since,0,5,0
I,0,5,0
am,0,5,0
a,0,5,0
pupil,1,5,1
My,0,5,0
scholarship,0,5,0
disgusted,0,5,0
me,0,5,0
as,0,5,0
award,1,5,0
is,0,5,0
empty.,0,5,1
My,0,5,0
emptiness,0,5,0
disgusted,0,5,0
me,0,5,0
inasmuch,0,5,0
I,0,5,0
wanted,0,5,0
to,0,5,0
be,0,5,0
animated,0,5,1
My,0,5,0
wholeness,0,5,0
would,0,5,0
weigh,0,5,0
disgusted,0,5,0
me,0,5,0
inasmuch,0,5,0
to,0,5,0
be,0,5,0
uninjured,0,5,1
is,0,5,0
to,0,5,0
be,0,5,0
smug.,0,5,0
serene,0,5,0
I,0,5,0
tried,0,5,0
to,0,5,0
clasp,0,5,0
wholeness,0,5,1
as,0,5,0
the,0,5,0
inclusiveness,0,5,0
of,0,5,0
artistic,0,5,0
activities:,0,5,0
I,0,5,0
walked,0,5,0
out,0,5,0
into,0,5,0
the,0,5,0
"yard,",0,5,1
trying,0,5,0
to,0,5,0
vomit,0,5,0
and,0,5,0
seize,1,5,0
milk,0,5,0
simultaneously.,0,5,0
I,0,5,0
tried,0,5,0
to,0,5,0
sleep,0,5,1
while,0,5,0
smoking,0,5,0
a,0,5,0
cigar.,0,5,0
I,0,5,0
be,0,5,0
generous,1,5,0
regrets,0,5,0
to,0,5,0
sever,0,5,0
unimpaired,0,5,0
the,0,5,0
plumbing.,0,5,1
I’m,0,5,0
uninjured,0,5,0
sole,0,5,0
in,0,5,0
that,0,5,0
I’ve,0,5,0
built,0,5,0
my,0,5,0
person,0,5,0
from,0,5,0
twain,0,5,0
y,0,5,0
I’ve,0,5,0
evermore,0,5,0
loved.,0,5,1
